Time(s)			Vin(V)		Vout(V)
5.530035949709735e-01	3.365453e+00	8.495804e+00
5.631935427288962e-01	3.063742e+00	8.495826e+00
5.733834904868190e-01	2.772785e+00	8.495847e+00
5.835734382447417e-01	2.492582e+00	8.495867e+00
5.937633860026644e-01	2.223133e+00	8.495887e+00
6.039533337605872e-01	1.964438e+00	8.495906e+00
6.141432815185099e-01	1.716496e+00	8.495923e+00
6.243332292764326e-01	1.479309e+00	8.495940e+00
6.340988542764326e-01	1.268227e+00	8.495955e+00
6.438644792764326e-01	1.071190e+00	8.495970e+00
6.536301042764326e-01	8.889402e-01	8.495983e+00
6.633957292764326e-01	7.221636e-01	8.495995e+00
6.731613542764326e-01	5.714878e-01	8.496006e+00
6.829269792764326e-01	4.374800e-01	8.496016e+00
6.926926042764326e-01	3.206444e-01	8.496024e+00
7.024582292764326e-01	2.214209e-01	8.496031e+00
7.122238542764326e-01	1.401829e-01	8.496037e+00
7.219894792764326e-01	7.723618e-02	8.496042e+00
7.317551042764326e-01	3.281760e-02	8.496045e+00
7.415207292764326e-01	7.094373e-03	8.496046e+00
7.512863542764326e-01	1.633122e-04	8.496047e+00
7.610519792764326e-01	1.205051e-02	8.496046e+00
7.708176042764326e-01	4.271122e-02	8.496044e+00
7.805832292764326e-01	9.203005e-02	8.496040e+00
7.903488542764326e-01	1.598214e-01	8.496036e+00
8.001144792764326e-01	2.458300e-01	8.496029e+00
8.098801042764326e-01	3.497323e-01	8.496022e+00
8.196457292764326e-01	4.711371e-01	8.496014e+00
8.294113542764326e-01	6.095876e-01	8.496003e+00
8.391769792764326e-01	7.645625e-01	8.495993e+00
8.489426042764326e-01	9.354787e-01	8.495980e+00
8.587082292764326e-01	1.121693e+00	8.495966e+00
8.684738542764326e-01	1.322504e+00	8.495952e+00
8.782394792764326e-01	1.537157e+00	8.495936e+00
8.880051042764326e-01	1.764843e+00	8.495920e+00
8.977707292764326e-01	2.004705e+00	8.495903e+00
9.173019792764326e-01	2.517305e+00	8.495865e+00
9.368332292764326e-01	3.067247e+00	8.495826e+00
9.661301042764326e-01	3.943959e+00	8.495762e+00
1.014958229276433e+00	5.469235e+00	8.495630e+00
1.024723854276433e+00	5.773602e+00	8.491051e+00
1.034853574821846e+00	6.086226e+00	8.473152e+00
1.035067966921279e+00	6.092800e+00	8.480302e+00
1.035282359020712e+00	6.099371e+00	8.482105e+00
1.035496751120145e+00	6.105941e+00	8.478561e+00
1.035711143219578e+00	6.112508e+00	8.469670e+00
1.035925535319011e+00	6.119074e+00	8.455433e+00
1.036139927418444e+00	6.125637e+00	8.435849e+00
1.036354319517877e+00	6.132199e+00	8.410918e+00
1.036355466201458e+00	6.132234e+00	8.417761e+00
1.036356612885038e+00	6.132269e+00	8.418298e+00
1.036357759568619e+00	6.132304e+00	8.412529e+00
1.036358906252200e+00	6.132339e+00	8.400453e+00
1.036360052935781e+00	6.132374e+00	8.382071e+00
1.036361199619362e+00	6.132409e+00	8.357382e+00
1.036362346302943e+00	6.132444e+00	8.326387e+00
1.036362905363581e+00	6.132462e+00	8.276401e+00
1.036363433265092e+00	6.132478e+00	8.195411e+00
1.036364078708916e+00	6.132497e+00	8.043200e+00
1.036364467972953e+00	6.132509e+00	7.915871e+00
1.036365343438479e+00	6.132536e+00	7.530916e+00
1.036375732492768e+00	6.132854e+00	2.324887e+00
1.036378557632667e+00	6.132940e+00	9.333371e-01
1.036380396174685e+00	6.132997e+00	7.873512e-02
1.036380419788261e+00	6.132998e+00	7.208124e-02
1.036380467015412e+00	6.132999e+00	6.707163e-02
1.036380561469713e+00	6.133002e+00	5.927137e-02
1.036380750378317e+00	6.133008e+00	4.861446e-02
1.036381128195523e+00	6.133019e+00	3.608454e-02
1.036381883829937e+00	6.133042e+00	2.284540e-02
1.036382798286728e+00	6.133070e+00	1.464428e-02
1.036383840461514e+00	6.133102e+00	1.002314e-02
1.036385004060453e+00	6.133138e+00	7.405399e-03
1.036386416277824e+00	6.133181e+00	5.836827e-03
1.036388117442304e+00	6.133233e+00	4.971663e-03
1.036390287117273e+00	6.133299e+00	4.536673e-03
1.036393089237266e+00	6.133385e+00	4.358761e-03
1.036397052172850e+00	6.133506e+00	4.304708e-03
1.053378121637263e+00	6.658350e+00	4.300642e-03
1.070359191101676e+00	7.151416e+00	4.297520e-03
1.087340260566089e+00	7.612703e+00	4.295340e-03
1.104321330030501e+00	8.042212e+00	4.294104e-03
1.121302399494914e+00	8.439942e+00	4.293810e-03
1.138283468959327e+00	8.805894e+00	4.294459e-03
1.155264538423740e+00	9.140068e+00	4.296051e-03
1.184561413423740e+00	9.583283e+00	4.296051e-03
1.213858288423740e+00	9.871634e+00	4.296051e-03
1.243155163423740e+00	9.995377e+00	4.296051e-03
1.272452038423740e+00	9.950331e+00	4.296051e-03
1.301748913423740e+00	9.738017e+00	4.296051e-03
1.331045788423740e+00	9.365611e+00	4.296051e-03
1.360342663423740e+00	8.845695e+00	4.296051e-03
1.389639538423740e+00	8.195837e+00	4.296051e-03
1.418936413423740e+00	7.437995e+00	4.296051e-03
1.434282395566597e+00	6.995546e+00	4.295868e-03
1.449628377709454e+00	6.545233e+00	4.295801e-03
1.464974359852311e+00	6.087056e+00	4.295848e-03
1.480320341995168e+00	5.621016e+00	4.296010e-03
1.495666324138025e+00	5.147111e+00	4.296287e-03
1.511012306280882e+00	4.665343e+00	4.296679e-03
1.526358288423740e+00	4.175710e+00	4.297186e-03
1.536123913423740e+00	3.874853e+00	4.632056e-03
1.545889538423740e+00	3.578230e+00	5.806602e-03
1.546408634523412e+00	3.562603e+00	6.148306e-03
1.547446826722755e+00	3.531395e+00	7.936831e-03
1.549523211121443e+00	3.469168e+00	1.579042e-02
1.551654288591055e+00	3.405572e+00	2.990435e-02
1.551773307639545e+00	3.402029e+00	3.128909e-02
1.552011345736526e+00	3.394944e+00	3.561128e-02
1.552487421930487e+00	3.380787e+00	4.646587e-02
1.552541881446737e+00	3.379168e+00	4.817291e-02
1.552650800479237e+00	3.375932e+00	5.284302e-02
1.552756863243306e+00	3.372781e+00	5.839703e-02
1.552773575670400e+00	3.372284e+00	5.950725e-02
1.552807000524588e+00	3.371291e+00	6.230669e-02
1.552852742423999e+00	3.369933e+00	6.693007e-02
1.552863161919696e+00	3.369623e+00	6.845552e-02
1.552880270625313e+00	3.369115e+00	7.148185e-02
1.552893821380181e+00	3.368713e+00	7.464855e-02
1.552903170338849e+00	3.368435e+00	7.776432e-02
1.552909810269893e+00	3.368238e+00	8.100566e-02
1.552914590796250e+00	3.368096e+00	8.431333e-02
1.552915732996538e+00	3.368062e+00	8.556185e-02
1.552918017397114e+00	3.367994e+00	8.875123e-02
1.552920184291808e+00	3.367930e+00	9.297330e-02
1.552921582239523e+00	3.367888e+00	9.700760e-02
1.552922643837143e+00	3.367857e+00	1.015308e-01
1.552923471095973e+00	3.367832e+00	1.066389e-01
1.552924128751632e+00	3.367813e+00	1.125712e-01
1.552924736861728e+00	3.367795e+00	1.207941e-01
1.552925317502736e+00	3.367777e+00	1.330683e-01
1.552925852308538e+00	3.367761e+00	1.516176e-01
1.552926362600155e+00	3.367746e+00	1.818319e-01
1.552926904234830e+00	3.367730e+00	2.362078e-01
1.552927439824296e+00	3.367714e+00	3.278861e-01
1.552928106330191e+00	3.367695e+00	5.037382e-01
1.552928573826114e+00	3.367681e+00	6.732931e-01
1.552929018193004e+00	3.367667e+00	8.700953e-01
1.552929504939488e+00	3.367653e+00	1.105424e+00
1.552930586204634e+00	3.367621e+00	1.648730e+00
1.552931317410191e+00	3.367599e+00	2.018396e+00
1.552935473050961e+00	3.367476e+00	4.119817e+00
1.552940859510272e+00	3.367316e+00	6.783009e+00
1.552944407256759e+00	3.367210e+00	8.337863e+00
1.552944978943376e+00	3.367193e+00	8.457765e+00
1.552948409063073e+00	3.367092e+00	8.490413e+00
1.552958713301018e+00	3.366786e+00	8.495832e+00
1.563697659102641e+00	3.048689e+00	8.495841e+00
1.574436604904263e+00	2.742759e+00	8.495852e+00
1.585175550705885e+00	2.448994e+00	8.495866e+00
1.595914496507507e+00	2.167396e+00	8.495882e+00
1.606653442309130e+00	1.897963e+00	8.495901e+00
1.617392388110752e+00	1.640695e+00	8.495923e+00
1.628131333912374e+00	1.395594e+00	8.495947e+00
1.637896958912374e+00	1.189883e+00	8.495961e+00
1.647662583912374e+00	9.985120e-01	8.495975e+00
1.657428208912374e+00	8.222018e-01	8.495988e+00
1.667193833912374e+00	6.616160e-01	8.495999e+00
1.676959458912374e+00	5.173589e-01	8.496010e+00
1.686725083912374e+00	3.899734e-01	8.496019e+00
1.696490708912374e+00	2.799390e-01	8.496027e+00
1.706256333912374e+00	1.876698e-01	8.496034e+00
1.716021958912374e+00	1.135132e-01	8.496038e+00
1.725787583912374e+00	5.774817e-02	8.496043e+00
1.735553208912374e+00	2.058469e-02	8.496046e+00
1.745318833912374e+00	2.162602e-03	8.496047e+00
1.755084458912374e+00	2.551246e-03	8.496047e+00
1.764850083912374e+00	2.174916e-02	8.496045e+00
1.774615708912374e+00	5.968408e-02	8.496042e+00
1.784381333912374e+00	1.162132e-01	8.496038e+00
1.794146958912374e+00	1.911239e-01	8.496033e+00
1.803912583912374e+00	2.841340e-01	8.496027e+00
1.813678208912374e+00	3.948936e-01	8.496019e+00
1.823443833912374e+00	5.229858e-01	8.496010e+00
1.833209458912374e+00	6.679285e-01	8.495998e+00
1.842975083912374e+00	8.291761e-01	8.495987e+00
1.852740708912374e+00	1.006122e+00	8.495975e+00
1.862506333912374e+00	1.198099e+00	8.495960e+00
1.872271958912374e+00	1.404387e+00	8.495946e+00
1.882037583912374e+00	1.624207e+00	8.495930e+00
1.891803208912374e+00	1.856733e+00	8.495913e+00
1.901568833912374e+00	2.101089e+00	8.495895e+00
1.921100083912374e+00	2.621574e+00	8.495857e+00
1.940631333912374e+00	3.177833e+00	8.495817e+00
1.953361523644517e+00	3.561995e+00	8.496094e+00
1.966091713376660e+00	3.949109e+00	8.496175e+00
1.978821903108803e+00	4.339175e+00	8.496062e+00
1.991552092840946e+00	4.732194e+00	8.495753e+00
2.004282282573088e+00	5.128165e+00	8.495249e+00
2.017012472305231e+00	5.527088e+00	8.494550e+00
2.029742662037374e+00	5.928964e+00	8.493656e+00
2.033164417732136e+00	6.034367e+00	8.485629e+00
2.033619314276869e+00	6.048345e+00	8.490499e+00
2.034074210821602e+00	6.062314e+00	8.490488e+00
2.034529107366335e+00	6.076274e+00	8.485597e+00
2.034984003911067e+00	6.090226e+00	8.475826e+00
2.035438900455800e+00	6.104168e+00	8.461174e+00
2.035893797000533e+00	6.118102e+00	8.441643e+00
2.036348693545265e+00	6.132027e+00	8.417231e+00
2.036350524759975e+00	6.132083e+00	8.421754e+00
2.036352355974685e+00	6.132139e+00	8.422152e+00
2.036354187189395e+00	6.132195e+00	8.418427e+00
2.036356018404105e+00	6.132251e+00	8.410578e+00
2.036357849618815e+00	6.132307e+00	8.398605e+00
2.036359680833525e+00	6.132363e+00	8.382507e+00
2.036361512048234e+00	6.132419e+00	8.362286e+00
2.036362558628728e+00	6.132451e+00	8.305430e+00
2.036363102550300e+00	6.132467e+00	8.241845e+00
2.036363665508649e+00	6.132485e+00	8.129484e+00
2.036364413682333e+00	6.132508e+00	7.905777e+00
2.036364837240834e+00	6.132521e+00	7.737649e+00
2.036366531135047e+00	6.132573e+00	6.915498e+00
2.036376120080112e+00	6.132866e+00	2.100795e+00
2.036378878121816e+00	6.132950e+00	7.808790e-01
2.036380626319134e+00	6.133004e+00	5.809818e-02
2.036380658114922e+00	6.133005e+00	5.129686e-02
2.036380721706499e+00	6.133007e+00	4.803833e-02
2.036380848889653e+00	6.133010e+00	4.276948e-02
2.036381103255960e+00	6.133018e+00	3.522922e-02
2.036381611988575e+00	6.133034e+00	2.598235e-02
2.036382619475765e+00	6.133065e+00	1.584120e-02
2.036383529898028e+00	6.133092e+00	1.101567e-02
2.036384793590735e+00	6.133131e+00	7.754498e-03
2.036386025475500e+00	6.133169e+00	6.137767e-03
2.036387797268080e+00	6.133223e+00	5.083389e-03
2.036389707526697e+00	6.133282e+00	4.605457e-03
2.036392543747738e+00	6.133368e+00	4.378311e-03
2.036395991958449e+00	6.133474e+00	4.309387e-03
2.054415754693162e+00	6.691388e+00	4.303159e-03
2.072435517427875e+00	7.212392e+00	4.298372e-03
2.090455280162588e+00	7.696486e+00	4.295026e-03
2.108475042897301e+00	8.143670e+00	4.293121e-03
2.126494805632014e+00	8.553945e+00	4.292657e-03
2.144514568366727e+00	8.927309e+00	4.293634e-03
2.162534331101440e+00	9.263764e+00	4.296051e-03
2.191831206101440e+00	9.669752e+00	4.296051e-03
2.221128081101440e+00	9.917953e+00	4.296051e-03
2.250424956101440e+00	9.999982e+00	4.296051e-03
2.279721831101440e+00	9.913066e+00	4.296051e-03
2.309018706101440e+00	9.660143e+00	4.296051e-03
2.338315581101440e+00	9.249758e+00	4.296051e-03
2.367612456101440e+00	8.695777e+00	4.296051e-03
2.396909331101440e+00	8.016920e+00	4.296051e-03
2.426206206101440e+00	7.236124e+00	4.296051e-03
2.440157098958583e+00	6.827828e+00	4.296009e-03
2.454107991815726e+00	6.413584e+00	4.295994e-03
2.468058884672868e+00	5.993392e+00	4.296005e-03
2.482009777530012e+00	5.567252e+00	4.296042e-03
2.495960670387154e+00	5.135164e+00	4.296105e-03
2.509911563244297e+00	4.697128e+00	4.296194e-03
2.523862456101440e+00	4.253144e+00	4.296309e-03
2.533628081101440e+00	3.951386e+00	4.377097e-03
2.543393706101440e+00	3.653574e+00	4.745113e-03
2.544614409226440e+00	3.616681e+00	5.148910e-03
2.547055815476440e+00	3.543142e+00	7.489423e-03
2.548736973657195e+00	3.492700e+00	1.163968e-02
2.550701171384755e+00	3.433980e+00	2.032236e-02
2.550910740363972e+00	3.427729e+00	2.181177e-02
2.551329878322405e+00	3.415235e+00	2.641786e-02
2.552168154239271e+00	3.390280e+00	3.826567e-02
2.552241964315674e+00	3.388084e+00	3.970780e-02
2.552389584468481e+00	3.383695e+00	4.387847e-02
2.552684824774095e+00	3.374921e+00	5.433757e-02
2.552714333675860e+00	3.374044e+00	5.578394e-02
2.552773351479392e+00	3.372291e+00	5.969446e-02
2.552830785931143e+00	3.370585e+00	6.437973e-02
2.552844286689144e+00	3.370184e+00	6.599431e-02
2.552871288205147e+00	3.369382e+00	6.993187e-02
2.552889005156843e+00	3.368856e+00	7.340930e-02
2.552899972785591e+00	3.368530e+00	7.652783e-02
2.552907356148778e+00	3.368311e+00	7.962158e-02
2.552913249974195e+00	3.368136e+00	8.310578e-02
2.552914590338115e+00	3.368096e+00	8.437759e-02
2.552917271065956e+00	3.368016e+00	8.765649e-02
2.552919733357571e+00	3.367943e+00	9.189951e-02
2.552921238486781e+00	3.367898e+00	9.577360e-02
2.552922370532351e+00	3.367865e+00	1.000882e-01
2.552923255511877e+00	3.367839e+00	1.049724e-01
2.552923956316303e+00	3.367818e+00	1.105767e-01
2.552924564829666e+00	3.367800e+00	1.177909e-01
2.552925159538848e+00	3.367782e+00	1.286519e-01
2.552925709863318e+00	3.367766e+00	1.449115e-01
2.552926224740451e+00	3.367750e+00	1.709132e-01
2.552926776353617e+00	3.367734e+00	2.183245e-01
2.552927296730203e+00	3.367719e+00	2.948920e-01
2.552927922755485e+00	3.367700e+00	4.421625e-01
2.552928481531834e+00	3.367683e+00	6.291800e-01
2.552928913686846e+00	3.367671e+00	8.121261e-01
2.552929416734118e+00	3.367656e+00	1.051738e+00
2.552929903349564e+00	3.367641e+00	1.293670e+00
2.552931179786955e+00	3.367603e+00	1.938035e+00
2.552939794188478e+00	3.367347e+00	6.293685e+00
2.552943581553723e+00	3.367235e+00	7.858644e+00
2.552946628554587e+00	3.367145e+00	8.409539e+00
2.552950648534209e+00	3.367025e+00	8.493911e+00
2.562950020394948e+00	3.070944e+00	8.494881e+00
2.572949392255686e+00	2.785144e+00	8.495625e+00
2.582948764116424e+00	2.509627e+00	8.496142e+00
2.592948135977162e+00	2.244393e+00	8.496431e+00
2.602947507837901e+00	1.989440e+00	8.496494e+00
2.612946879698639e+00	1.744770e+00	8.496330e+00
2.622946251559377e+00	1.510382e+00	8.495938e+00
2.632711876559377e+00	1.297368e+00	8.495954e+00
2.642477501559377e+00	1.098290e+00	8.495968e+00
2.652243126559377e+00	9.138970e-01	8.495981e+00
2.662008751559377e+00	7.448832e-01	8.495994e+00
2.671774376559377e+00	5.918847e-01	8.496004e+00
2.681540001559377e+00	4.554774e-01	8.496015e+00
2.691305626559377e+00	3.361746e-01	8.496023e+00
2.701071251559377e+00	2.344254e-01	8.496031e+00
2.710836876559377e+00	1.506128e-01	8.496037e+00
2.720602501559377e+00	8.505217e-02	8.496041e+00
2.730368126559377e+00	3.799028e-02	8.496044e+00
2.740133751559377e+00	9.604279e-03	8.496046e+00
2.749899376559377e+00	9.993050e-07	8.496047e+00
2.759665001559377e+00	9.216587e-03	8.496046e+00
2.769430626559377e+00	3.721636e-02	8.496044e+00
2.779196251559377e+00	8.389492e-02	8.496041e+00
2.788961876559377e+00	1.490766e-01	8.496037e+00
2.798727501559377e+00	2.325161e-01	8.496031e+00
2.808493126559377e+00	3.338993e-01	8.496023e+00
2.818258751559377e+00	4.528446e-01	8.496015e+00
2.828024376559377e+00	5.889044e-01	8.496004e+00
2.837790001559377e+00	7.415665e-01	8.495994e+00
2.847555626559377e+00	9.102565e-01	8.495981e+00
2.857321251559377e+00	1.094339e+00	8.495969e+00
2.867086876559377e+00	1.293122e+00	8.495955e+00
2.876852501559377e+00	1.505857e+00	8.495938e+00
2.886618126559377e+00	1.731743e+00	8.495922e+00
2.896383751559377e+00	1.969930e+00	8.495905e+00
2.915915001559377e+00	2.479577e+00	8.495869e+00
2.935446251559377e+00	3.027135e+00	8.495829e+00
2.964743126559377e+00	3.901410e+00	8.495765e+00
2.973113662273663e+00	4.161163e+00	8.496099e+00
2.981484197987949e+00	4.421433e+00	8.496207e+00
2.989854733702234e+00	4.682220e+00	8.496088e+00
2.998225269416520e+00	4.943522e+00	8.495743e+00
3.006595805130805e+00	5.205340e+00	8.495171e+00
3.014966340845092e+00	5.467675e+00	8.494372e+00
3.023336876559377e+00	5.730525e+00	8.493347e+00
3.033592998167995e+00	6.047536e+00	8.483607e+00
3.035309736298158e+00	6.100211e+00	8.463994e+00
3.035459512109136e+00	6.104800e+00	8.536848e+00
3.035609287920114e+00	6.109388e+00	8.582412e+00
3.035759063731092e+00	6.113976e+00	8.600686e+00
3.035908839542069e+00	6.118562e+00	8.591670e+00
3.036058615353047e+00	6.123148e+00	8.555365e+00
3.036208391164025e+00	6.127733e+00	8.491770e+00
3.036358166975003e+00	6.132317e+00	8.400886e+00
3.036358825635366e+00	6.132337e+00	8.406091e+00
3.036359484295730e+00	6.132357e+00	8.404145e+00
3.036360142956093e+00	6.132377e+00	8.395048e+00
3.036360801616457e+00	6.132397e+00	8.378799e+00
3.036361460276821e+00	6.132417e+00	8.355398e+00
3.036362118937184e+00	6.132438e+00	8.324846e+00
3.036362777597548e+00	6.132458e+00	8.287142e+00
3.036363298041916e+00	6.132473e+00	8.214771e+00
3.036363922048607e+00	6.132493e+00	8.076975e+00
3.036364415263405e+00	6.132508e+00	7.921961e+00
3.036365331856569e+00	6.132536e+00	7.522073e+00
3.036375743012850e+00	6.132854e+00	2.304664e+00
3.036378562303206e+00	6.132941e+00	9.192478e-01
3.036380392728147e+00	6.132997e+00	7.593934e-02
3.036380415655176e+00	6.132997e+00	6.964470e-02
3.036380461509233e+00	6.132998e+00	6.510860e-02
3.036380553217348e+00	6.133001e+00	5.793337e-02
3.036380736633577e+00	6.133007e+00	4.794175e-02
3.036381103466036e+00	6.133018e+00	3.595141e-02
3.036381837130953e+00	6.133041e+00	2.308078e-02
3.036382756642916e+00	6.133069e+00	1.475565e-02
3.036383788473534e+00	6.133101e+00	1.010783e-02
3.036384957884116e+00	6.133136e+00	7.441209e-03
3.036386355010387e+00	6.133179e+00	5.864066e-03
3.036388058635389e+00	6.133231e+00	4.983273e-03
3.036390205479565e+00	6.133297e+00	4.543006e-03
3.036393004303739e+00	6.133382e+00	4.360727e-03
3.036396918114615e+00	6.133502e+00	4.305144e-03
3.053345947114348e+00	6.657330e+00	4.300874e-03
3.070294976114080e+00	7.149531e+00	4.297594e-03
3.087244005113813e+00	7.610103e+00	4.295305e-03
3.104193034113546e+00	8.039047e+00	4.294006e-03
3.121142063113279e+00	8.436363e+00	4.293697e-03
3.138091092113012e+00	8.802051e+00	4.294379e-03
3.155040121112744e+00	9.136111e+00	4.296051e-03
3.184336996112744e+00	9.580462e+00	4.296051e-03
3.213633871112744e+00	9.870042e+00	4.296051e-03
3.242930746112744e+00	9.995069e+00	4.296051e-03
3.272227621112744e+00	9.951317e+00	4.296051e-03
3.301524496112744e+00	9.740265e+00	4.296051e-03
3.330821371112744e+00	9.369044e+00	4.296051e-03
3.360118246112744e+00	8.850197e+00	4.296051e-03
3.389415121112744e+00	8.201256e+00	4.296051e-03
3.418711996112744e+00	7.444148e+00	4.296051e-03
3.434057978255602e+00	7.002005e+00	4.295892e-03
3.449403960398459e+00	6.551935e+00	4.295832e-03
3.464749942541316e+00	6.093936e+00	4.295874e-03
3.480095924684173e+00	5.628010e+00	4.296016e-03
3.495441906827030e+00	5.154156e+00	4.296258e-03
3.510787888969887e+00	4.672374e+00	4.296601e-03
3.526133871112744e+00	4.182665e+00	4.297044e-03
3.535899496112744e+00	3.881723e+00	4.592438e-03
3.545665121112744e+00	3.584991e+00	5.650811e-03
3.546245708708550e+00	3.567506e+00	6.008564e-03
3.547406883900163e+00	3.532595e+00	7.895529e-03
3.549429929324591e+00	3.471958e+00	1.525362e-02
3.551584263279214e+00	3.407657e+00	2.900347e-02
3.551712485835577e+00	3.403839e+00	3.043248e-02
3.551968930948304e+00	3.396206e+00	3.492420e-02
3.552481821173758e+00	3.380953e+00	4.629461e-02
3.552536475063489e+00	3.379329e+00	4.797841e-02
3.552645782842952e+00	3.376081e+00	5.261563e-02
3.552754825920061e+00	3.372841e+00	5.826409e-02
3.552771866339759e+00	3.372335e+00	5.938526e-02
3.552805947179155e+00	3.371322e+00	6.221630e-02
3.552852043598730e+00	3.369953e+00	6.683981e-02
